20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
2	0.463037	0.739871	0.741657	0.751752	0.753603	0.751975	0.754944	0.746583	0.747098	0.750389	0.741639	0.74754	0.733358	0.753003	0.753453	0.74618	0.756168	0.755673	0.754905	0.75262	
3	0.311887	0.50435	0.504278	0.507039	0.810903	0.504442	0.784421	0.589942	0.793161	0.503484	0.794511	0.790915	0.583743	0.59037	0.793113	0.496522	0.589149	0.793581	0.790084	0.784398	
4	0.23091	0.374839	0.598739	0.588375	0.584863	0.748663	0.579813	0.578822	0.475532	0.579517	0.586702	0.584525	0.58353	0.579997	0.583739	0.584042	0.537643	0.673386	0.570437	0.474464	
5	0.184755	0.298894	0.469167	0.472019	0.464355	0.606396	0.713513	0.571503	0.646727	0.570152	0.508617	0.4685	0.503937	0.580717	0.543281	0.543987	0.56941	0.465887	0.404677	0.461617	
6	0.154487	0.244664	0.384444	0.599956	0.494141	0.58197	0.446341	0.603801	0.560397	0.445788	0.570442	0.472801	0.535984	0.47939	0.597624	0.586039	0.506533	0.584025	0.381761	0.591795	
7	0.130547	0.211042	0.330057	0.331067	0.530443	0.380526	0.439897	0.408154	0.554105	0.564	0.481578	0.556995	0.440059	0.47569	0.51363	0.481234	0.513855	0.473789	0.472049	0.551351	
8	0.116287	0.18475	0.284399	0.454713	0.440479	0.437951	0.46721	0.49898	0.526176	0.502587	0.434641	0.481967	0.436995	0.439761	0.576424	0.506413	0.445423	0.444967	0.438378	0.403886	
