20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
2	0.926073	1.47974	1.48331	1.5035	1.50721	1.50395	1.50989	1.49317	1.4942	1.50078	1.48328	1.49508	1.46672	1.50601	1.50691	1.49236	1.51234	1.51135	1.50981	1.50524	
3	0.93566	1.51305	1.51283	1.52112	2.43271	1.51333	2.35326	1.76983	2.37948	1.51045	2.38353	2.37274	1.75123	1.77111	2.37934	1.48957	1.76745	2.38074	2.37025	2.35319	
4	0.923642	1.49936	2.39496	2.3535	2.33945	2.99465	2.31925	2.31529	1.90213	2.31807	2.34681	2.3381	2.33412	2.31999	2.33495	2.33617	2.15057	2.69355	2.28175	1.89786	
5	0.923776	1.49447	2.34583	2.3601	2.32178	3.03198	3.56757	2.85752	3.23363	2.85076	2.54309	2.3425	2.51969	2.90358	2.7164	2.71993	2.84705	2.32944	2.02338	2.30808	
6	0.92692	1.46798	2.30667	3.59974	2.96484	3.49182	2.67805	3.62281	3.36238	2.67473	3.42265	2.83681	3.2159	2.87634	3.58575	3.51623	3.0392	3.50415	2.29056	3.55077	
7	0.913828	1.4773	2.3104	2.31747	3.7131	2.66368	3.07928	2.85708	3.87873	3.948	3.37104	3.89896	3.08041	3.32983	3.59541	3.36864	3.59698	3.31652	3.30434	3.85946	
8	0.930297	1.478	2.2752	3.6377	3.52383	3.50361	3.73768	3.99184	4.20941	4.0207	3.47713	3.85574	3.49596	3.51809	4.61139	4.0513	3.56338	3.55974	3.50703	3.23108	
